 హిందూ దేవాలయాలను ప్రభుత్వ పరిపాలన నుండి స్వేచ్చ ఇచ్చే బిల్ పార్లమెంట్ లో ప్రవేశ పెట్టిన మోదీ ప్రభుత్వం.,https://factly.in/telugu-old-private-member-bill-shared-as-modi-government-tabled-bill-to-free-temples-from-the-control-of-governments/
 WHO నివేదిక ప్రకారం ఇప్పటివరకు ఒక్క శాకాహారికి కూడా కరోనావైరస్ సోకలేదు.,https://factly.in/telugu-no-who-did-not-say-that-no-vegetarian-has-been-infected-with-covid-19/
 గూగుల్ మ్యాప్స్ భారత దేశ మ్యాప్ లో LoC (నియంత్రణ రేఖ) ని తొలగించింది.,https://factly.in/telugu-google-maps-removed-loc-no-it-appears-so-only-when-searched-from-india/
 హైదరాబాద్ గచ్చిబౌలిలో మద్యం కోసం వైన్ షాపు ముందు జనం క్యూ కట్టిన వీడియో.,https://factly.in/telugu-migrant-labourers-queue-for-travel-permission-before-gachibowli-police-station-is-shared-as-queue-before-wine-shop/
 గంగా నదిలో కొరోనాను నిరోధించే కణాలు ఉన్నాయా అని పరిశోధన చేస్తున్న భారత శాస్త్రవేత్తలు.,https://factly.in/telugu-indian-scientists-are-not-doing-any-research-on-anti-bacterial-properties-of-the-water-in-the-ganga-river/
 ‘వరంగల్ జిల్లా లో పడిన రాళ్ళ వర్షం’ కి సంబంధించిన వీడియో.,https://factly.in/telugu-hail-strom-video-from-nepal-is-shared-as-that-from-various-places/
 వాట్సాప్ గ్రూపుల్లో న్యూస్ పేపర్ల PDF కాపీలు షేర్ చేయడం చట్టరీత్యా నేరం.,https://factly.in/telugu-sharing-pdf-copies-of-epaper-is-not-a-crome-in-all-cases/
 వచ్చే వారం నుండి అందుబాటులోకి రానున్న కోవిడ్-19 మెడిసిన్.,https://factly.in/telugu-remdesivir-drug-manufacturer-gilead-says-that-there-is-not-enough-evidence-to-conclude-remdesivir-will-cure-covid-19/
 జార్ఖండ్ రాష్ట్రం లో పండ్ల వ్యాపారులు కాషాయ జండా పెట్టినందుకు పోలీసులు కేసు నమోదు చేసారని జంషెడ్పూర్ వాసులు ఆ వ్యాపారులకు సంఘీభావం తెలుపుతూ తమ ఇళ్లపై కాషాయ జండాలు పెట్టారు.,https://factly.in/telugu-old-and-unrelated-video-falsely-shared-as-saffron-flags-on-jamshedpur-houses-after-police-removed-flags-at-fruit-shops/
 హైదరబాద్ పాతబస్తీకి సంబంధించిన వీడియో.,https://factly.in/telugu-migrant-labour-come-onto-roads-in-tolichowki-hyderabad-shared-as-old-city/
 లాక్ డౌన్ లో తన బండిని ఆపినందుకు లంగర్‌హౌస్ దగ్గర పోలీసులకు వార్నింగ్ ఇస్తున్న కాషాయ ఉగ్రవాది వీడియో.,https://factly.in/telugu-video-of-mentally-disturbed-patient-abusing-police-is-shared-as-that-by-saffron-terrorist/
 లాక్ డౌన్ వల్ల కాలుష్యం తగ్గడంతో మంచుకొండల్లో విరగబూసిన బ్రహ్మకమలాల వీడియో.,https://factly.in/telugu-old-video-falsely-shared-as-brahma-kamal-flowers-bloom-after-many-years-due-to-less-pollution-during-the-lockdown/
 ఉత్తర్‌‌ప్రదేశ్‌లోని బులంద్‌షహర్‌‌ జిల్లాలో ఇద్దరు సాధువులను చంపిన నిందితుడి పేరు అన్సారీ.,https://factly.in/telugu-the-accused-arrested-for-the-murder-of-2-sadhus-in-up-is-not-a-muslim-man-named-ansari/
 లాక్ డౌన్ ఉన్నందున రంజాన్ మాసంలో ఒక ముస్లిం యువతికి ఉదయం ఆహరం ఏర్పాటు చేసినందుకు RSS వారు ఒక పెద్దావిడను కొట్టారు.,https://factly.in/telugu-old-unrelated-photos-shared-as-hindu-woman-beaten-by-rss-men-for-providing-food-to-muslim-woman-during-lockdown/
 మణిపూర్ (ఇండియా) లోని మార్కెట్ లో సామాజిక దూరాన్ని పాటిస్తూ కూరగాయలు అమ్ముతున్న ఫోటో.,https://factly.in/telugu-these-photos-of-social-distancing-in-a-market-were-taken-in-kalaw-market-myanmar-not-in-manipur-or-mizoram-india/
 ఫోటోలో ఇందిరా గాంధీ ఎడమ పక్కన ఉన్నది ఇందిరా మామ యూనస్ ఖాన్ మరియు ఇందిరా భర్త ఫిరోజ్ ఖాన్.,https://factly.in/telugu-persons-to-the-left-of-indira-gandhi-in-this-photo-are-not-his-husband-and-father-in-law/
 కొరోనా వైరస్ సహజంగా వచ్చింది కాదని^ చైనాయే సృష్టించి ప్రపంచం మీదకు వదిలిందని జపాన్ నోబెల్ బహుమతి గ్రహీత మెడిసిన్ ప్రొఫెసర్ డాక్టర్ తసుకు హోంజో అన్నారు.,https://factly.in/telugu-nobel-laureate-tasuku-honjo-hasnt-claimed-that-coronavirus-is-man-made/
 భారత దేశాన్ని ‘హిందూ రాష్ట్రం’ గా మార్చాలని వీడియోలో చెబుతున్న సాధువు ఇటీవల పాల్గర్ దాడిలో చంపబడిన సాధువుల్లో ఒకరు.,https://factly.in/telugu-no-the-saint-talking-about-hindu-rashtra-in-this-video-is-not-the-saint-killed-in-palghar/
 బురఖా వేసుకున్న ఒక ముస్లిం మహిళ కి రేషన్ నిరాకరిస్తున్న వీడియో.,https://factly.in/telugu-the-burqa-clad-muslim-woman-in-this-video-was-not-denied-food-rations/
 ఉత్తర్ ప్రదేశ్ లో పోలీసులు కొట్టిన దెబ్బలకు మరణించిన రిజ్వాన్ అహ్మద్ అనే యువకుడి ఫోటో.,https://factly.in/telugu-rizwan-died-due-to-infection-in-liver-and-heart-clarifies-ambedkarnagar-police-up/
 ఇజ్రాయెల్ నిమ్మకాయ మరియు బేకింగ్ సోడా ఉన్న మిశ్రమాన్ని కొరోనావైరస్ నివారణకు కనుక్కోవడంతో ఆ దేశం లో కొరోనావైరస్ (COVID-19) మరణాలు సంభవించలేదు.,https://factly.in/telugu-no-evidence-to-suggest-that-the-mixture-of-lemon-and-baking-soda-can-kill-sars-cov-2-virus/
 భారత్ నుండి పొందుతున్న వైద్య సహాయానికి సంకేతంగా పర్వతం పై లైట్ ఆర్ట్ తో స్విట్జర్లాండ్ దేశం ధన్యవాదాలు తెలిపింది.,https://factly.in/telugu-as-an-act-of-solidarity-various-countries-flags-were-displayed-on-matterhorn-mountain-in-switzerland/
 ఇండోర్ లో కొరోనా వ్యాప్తి చేయడానికి ముస్లింలు నోట్లకు ఉమ్ము రాసి రద్దీ రోడ్లపై వదిలేసారు.,https://factly.in/telugu-money-fell-from-the-pocket-of-gas-delivery-person-shared-with-a-communal-spin-to-spread-coronavirus/
 ప్లాస్టిక్ బాగ్స్ లో ఉమ్ము వేసి ఇళ్లల్లోకి విసిరేస్తున్న ముస్లిం మహిళలవీడియో.,https://factly.in/telugu-the-women-spitting-in-plastic-bags-and-throwing-them-into-houses-are-not-muslims/
